日期,沪深300,上证指数,恒生指数,标普500,纳斯达克指数,道琼斯工业平均,恒生科技指数,中债国债指数,中债企业债指数,中债信用债指数,中债地方政府债指数,中债国债及政策性银行债指数,南华黄金,南华黑色
2019/1/17,3111.42 ,2559.64 ,26755.63 ,2635.96 ,7084.46 ,24370.10 ,3456.78 ,184.16 ,180.13 ,175.39 ,139.08 ,157.48 ,1148.73 ,1130.91 
2019/1/18,3168.17 ,2596.01 ,27090.81 ,2670.71 ,7157.23 ,24706.35 ,3584.82 ,183.99 ,180.18 ,175.45 ,139.00 ,157.39 ,1148.52 ,1154.25 
2019/1/21,3185.64 ,2610.51 ,27196.54 ,,,,3626.12 ,183.95 ,180.22 ,175.49 ,138.98 ,157.33 ,1141.07 ,1151.53 
2019/1/22,3143.32 ,2579.70 ,27005.45 ,2632.90 ,7020.36 ,24404.48 ,3545.51 ,183.96 ,180.21 ,175.47 ,138.93 ,157.32 ,1141.27 ,1144.67 
2019/1/23,3141.05 ,2581.00 ,27008.20 ,2638.70 ,7025.77 ,24575.62 ,3515.99 ,183.95 ,180.22 ,175.46 ,138.91 ,157.31 ,1142.68 ,1151.52 
2019/1/24,3158.78 ,2591.69 ,27120.98 ,2642.33 ,7073.46 ,24553.24 ,3577.97 ,183.83 ,180.21 ,175.44 ,138.89 ,157.25 ,1141.47 ,1158.10 
2019/1/25,3184.47 ,2601.72 ,27569.19 ,2664.76 ,7164.86 ,24737.20 ,3676.88 ,183.75 ,180.19 ,175.42 ,138.75 ,157.12 ,1139.86 ,1162.34 
2019/1/28,3183.78 ,2596.98 ,27576.96 ,2643.85 ,7085.68 ,24528.22 ,3653.49 ,183.65 ,180.25 ,175.45 ,138.78 ,157.06 ,1150.74 ,1168.66 
2019/1/29,3193.97 ,2594.25 ,27531.68 ,2640.00 ,7028.29 ,24579.96 ,3672.67 ,183.91 ,180.27 ,175.46 ,138.85 ,157.23 ,1154.77 ,1170.31 
2019/1/30,3168.48 ,2575.58 ,27642.85 ,2681.05 ,7183.08 ,25014.86 ,3659.39 ,184.07 ,180.35 ,175.51 ,138.88 ,157.43 ,1158.60 ,1184.28 
2019/1/31,3201.63 ,2584.57 ,27942.47 ,2704.10 ,7281.74 ,24999.67 ,3733.89 ,184.17 ,180.45 ,175.61 ,138.87 ,157.55 ,1159.81 ,1201.79 
2019/2/1,3247.40 ,2618.23 ,27930.74 ,2706.53 ,7263.87 ,25063.89 ,3767.37 ,184.20 ,180.55 ,175.68 ,138.87 ,157.59 ,1165.24 ,1234.91 
2019/2/2,,,,,,,,184.30 ,180.58 ,175.70 ,138.91 ,157.63 ,,
2019/2/3,,,,,,,,184.37 ,180.62 ,175.73 ,138.95 ,157.67 ,,
2019/2/4,,,27990.21 ,2724.87 ,7347.54 ,25239.37 ,3771.35 ,,,,,,,
2019/2/5,,,,2737.70 ,7402.08 ,25411.52 ,,,,,,,,
2019/2/6,,,,2731.61 ,7375.28 ,25390.30 ,,,,,,,,
2019/2/7,,,,2706.05 ,7288.35 ,25169.53 ,,,,,,,,
2019/2/8,,,27946.32 ,2707.88 ,7298.20 ,25106.33 ,3817.81 ,,,,,,,
2019/2/11,3306.47 ,2653.90 ,28143.84 ,2709.80 ,7307.90 ,25053.11 ,3940.91 ,184.56 ,180.87 ,175.95 ,139.06 ,157.89 ,1163.43 ,1255.87 
2019/2/12,3330.34 ,2671.89 ,28171.33 ,2744.73 ,7414.62 ,25425.76 ,3962.14 ,184.62 ,180.99 ,176.04 ,139.08 ,157.91 ,1163.83 ,1244.67 
2019/2/13,3397.03 ,2721.07 ,28497.59 ,2753.03 ,7420.38 ,25543.27 ,4077.17 ,184.68 ,181.06 ,176.09 ,139.06 ,157.92 ,1161.42 ,1222.80 
2019/2/14,3402.14 ,2719.70 ,28432.05 ,2745.73 ,7426.95 ,25439.39 ,4070.66 ,184.64 ,181.13 ,176.17 ,139.04 ,157.87 ,1158.80 ,1225.32 
2019/2/15,3338.70 ,2682.39 ,27900.84 ,2775.60 ,7472.41 ,25883.25 ,3926.53 ,184.61 ,181.19 ,176.22 ,139.06 ,157.88 ,1166.86 ,1205.88 
2019/2/18,3445.74 ,2754.36 ,28347.01 ,,,,4003.89 ,184.42 ,181.29 ,176.28 ,139.05 ,157.70 ,1172.30 ,1217.64 
2019/2/19,3439.61 ,2755.65 ,28228.13 ,2779.76 ,7486.77 ,25891.32 ,3914.04 ,184.42 ,181.29 ,176.28 ,139.04 ,157.69 ,1173.91 ,1220.77 
2019/2/20,3451.93 ,2761.22 ,28514.05 ,2784.70 ,7489.07 ,25954.44 ,3984.52 ,184.45 ,181.36 ,176.32 ,139.10 ,157.72 ,1181.97 ,1217.78 
2019/2/21,3442.71 ,2751.80 ,28629.92 ,2774.88 ,7459.71 ,25850.63 ,4104.76 ,184.41 ,181.39 ,176.33 ,139.05 ,157.71 ,1174.51 ,1223.91 
2019/2/22,3520.12 ,2804.23 ,28816.30 ,2792.67 ,7527.54 ,26031.81 ,4285.36 ,184.49 ,181.39 ,176.32 ,139.02 ,157.72 ,1166.86 ,1238.62 
2019/2/25,3729.48 ,2961.28 ,28959.30 ,2796.11 ,7554.46 ,26091.95 ,4291.08 ,184.03 ,181.40 ,176.34 ,138.98 ,157.37 ,1165.65 ,1217.74 
2019/2/26,3684.69 ,2941.52 ,28772.06 ,2793.90 ,7549.30 ,26057.98 ,4201.32 ,183.79 ,181.22 ,176.17 ,138.88 ,157.23 ,1164.44 ,1222.93 
2019/2/27,3678.39 ,2953.82 ,28757.44 ,2792.38 ,7554.51 ,25985.16 ,4146.89 ,184.00 ,181.22 ,176.16 ,138.94 ,157.34 ,1163.03 ,1217.24 
2019/2/28,3669.37 ,2940.95 ,28633.18 ,2784.49 ,7532.53 ,25916.00 ,4117.32 ,183.92 ,181.18 ,176.16 ,138.90 ,157.31 ,1155.78 ,1231.23 
2019/3/1,3749.71 ,2994.01 ,28812.17 ,2803.69 ,7595.35 ,26026.32 ,4209.58 ,183.81 ,181.12 ,176.13 ,138.81 ,157.18 ,1151.75 ,1255.92 
2019/3/4,3794.10 ,3027.58 ,28959.59 ,2792.81 ,7577.57 ,25819.65 ,4297.55 ,183.76 ,181.03 ,176.08 ,138.81 ,157.16 ,1135.43 ,1241.11 
2019/3/5,3816.01 ,3054.25 ,28961.60 ,2789.65 ,7576.36 ,25806.63 ,4365.98 ,183.65 ,180.93 ,176.05 ,138.74 ,157.10 ,1131.40 ,1237.05 
2019/3/6,3848.09 ,3102.10 ,29037.60 ,2771.45 ,7505.92 ,25673.46 ,4408.52 ,183.66 ,180.88 ,176.02 ,138.70 ,157.10 ,1137.64 ,1218.76 
2019/3/7,3808.85 ,3106.42 ,28779.45 ,2748.93 ,7421.46 ,25473.23 ,4280.85 ,183.95 ,180.95 ,176.07 ,138.74 ,157.39 ,1131.80 ,1239.20 
2019/3/8,3657.58 ,2969.86 ,28228.42 ,2743.07 ,7408.14 ,25450.24 ,4169.68 ,184.14 ,181.07 ,176.16 ,138.78 ,157.54 ,1142.48 ,1215.69 
2019/3/11,3729.95 ,3026.99 ,28503.30 ,2783.30 ,7558.06 ,25650.88 ,4246.39 ,184.23 ,181.21 ,176.25 ,138.80 ,157.55 ,1147.31 ,1192.37 
2019/3/12,3755.35 ,3060.31 ,28920.87 ,2791.52 ,7591.03 ,25554.66 ,4242.32 ,184.20 ,181.20 ,176.25 ,138.77 ,157.52 ,1145.10 ,1217.13 
2019/3/13,3724.19 ,3026.95 ,28807.45 ,2810.92 ,7643.41 ,25702.89 ,4185.82 ,184.21 ,181.20 ,176.25 ,138.76 ,157.50 ,1150.94 ,1206.92 
2019/3/14,3698.49 ,2990.69 ,28851.39 ,2808.48 ,7630.91 ,25709.94 ,4076.57 ,184.14 ,181.21 ,176.25 ,138.73 ,157.43 ,1148.73 ,1224.03 
2019/3/15,3745.01 ,3021.75 ,29012.26 ,2822.48 ,7688.53 ,25848.87 ,4149.23 ,184.21 ,181.19 ,176.24 ,138.77 ,157.46 ,1147.92 ,1218.16 
2019/3/18,3851.75 ,3096.42 ,29409.01 ,2832.94 ,7714.48 ,25914.10 ,4188.26 ,184.25 ,181.27 ,176.31 ,138.78 ,157.46 ,1149.13 ,1218.93 
2019/3/19,3833.96 ,3090.98 ,29466.28 ,2832.57 ,7723.95 ,25887.38 ,4188.10 ,184.29 ,181.29 ,176.31 ,138.79 ,157.47 ,1152.15 ,1220.65 
2019/3/20,3835.44 ,3090.64 ,29320.97 ,2824.23 ,7728.97 ,25745.67 ,4134.28 ,184.24 ,181.29 ,176.31 ,138.79 ,157.45 ,1150.54 ,1203.12 
2019/3/21,3836.89 ,3101.46 ,29071.56 ,2854.88 ,7838.96 ,25962.51 ,4085.17 ,184.37 ,181.34 ,176.35 ,138.79 ,157.51 ,1157.99 ,1208.03 
2019/3/22,3833.80 ,3104.15 ,29113.36 ,2800.71 ,7642.67 ,25502.32 ,4112.86 ,184.61 ,181.38 ,176.39 ,138.81 ,157.65 ,1153.76 ,1215.01 
2019/3/25,3742.83 ,3043.03 ,28523.35 ,2798.36 ,7637.54 ,25516.83 ,4040.97 ,184.87 ,181.53 ,176.51 ,138.87 ,157.90 ,1160.61 ,1197.93 
2019/3/26,3700.44 ,2997.10 ,28566.91 ,2818.46 ,7691.52 ,25657.73 ,4038.15 ,184.99 ,181.61 ,176.57 ,138.95 ,157.94 ,1161.62 ,1197.36 
2019/3/27,3743.39 ,3022.72 ,28728.25 ,2805.37 ,7643.38 ,25625.59 ,4087.33 ,184.95 ,181.69 ,176.62 ,138.89 ,157.91 ,1161.42 ,1197.63 
2019/3/28,3728.40 ,2994.94 ,28775.21 ,2815.44 ,7669.17 ,25717.46 ,4102.88 ,185.06 ,181.72 ,176.66 ,138.88 ,157.99 ,1158.19 ,1193.90 
2019/3/29,3872.34 ,3090.76 ,29051.36 ,2834.40 ,7729.32 ,25928.68 ,4147.87 ,185.19 ,181.82 ,176.72 ,138.90 ,158.04 ,1136.23 ,1218.40 
2019/4/1,3973.93 ,3170.36 ,29562.02 ,2867.19 ,7828.91 ,26258.42 ,4175.24 ,184.69 ,181.88 ,176.77 ,138.65 ,157.72 ,1136.64 ,1240.73 
2019/4/2,3971.29 ,3176.82 ,29624.67 ,2867.24 ,7848.69 ,26179.13 ,4206.42 ,184.51 ,181.74 ,176.69 ,138.64 ,157.57 ,1136.84 ,1249.05 
2019/4/3,4022.16 ,3216.30 ,29986.39 ,2873.40 ,7895.55 ,26218.13 ,4274.78 ,183.86 ,181.67 ,176.66 ,138.36 ,157.18 ,1139.86 ,1270.72 
2019/4/4,4062.23 ,3246.57 ,29936.32 ,2879.39 ,7891.78 ,26384.63 ,4264.40 ,183.64 ,181.57 ,176.58 ,138.29 ,157.05 ,1140.06 ,1271.86 
2019/4/5,,,,2892.74 ,7938.69 ,26424.99 ,,,,,,,,
2019/4/8,4057.23 ,3244.81 ,30077.15 ,2895.77 ,7953.88 ,26341.02 ,4281.66 ,183.72 ,181.61 ,176.62 ,138.33 ,157.13 ,1144.90 ,1311.83 
2019/4/9,4075.43 ,3239.66 ,30157.49 ,2878.20 ,7909.28 ,26150.58 ,4390.40 ,183.31 ,181.55 ,176.59 ,138.18 ,156.86 ,1145.90 ,1305.32 
2019/4/10,4085.85 ,3241.93 ,30119.56 ,2888.21 ,7964.24 ,26157.16 ,4445.18 ,183.27 ,181.48 ,176.53 ,138.21 ,156.86 ,1151.55 ,1303.58 
2019/4/11,3997.58 ,3189.96 ,29839.45 ,2888.32 ,7947.36 ,26143.05 ,4342.97 ,183.30 ,181.51 ,176.55 ,138.26 ,156.98 ,1152.96 ,1308.08 
2019/4/12,3988.62 ,3188.63 ,29909.76 ,2907.41 ,7984.16 ,26412.30 ,4362.70 ,183.04 ,181.58 ,176.60 ,138.22 ,156.81 ,1141.47 ,1309.14 
2019/4/15,3975.52 ,3177.79 ,29810.72 ,2905.58 ,7976.01 ,26384.77 ,4339.82 ,182.47 ,181.42 ,176.51 ,138.04 ,156.43 ,1135.23 ,1317.27 
2019/4/16,4085.79 ,3253.60 ,30129.87 ,2907.06 ,8000.23 ,26452.66 ,4361.24 ,182.20 ,181.27 ,176.41 ,137.92 ,156.28 ,1134.22 ,1300.48 
2019/4/17,4087.24 ,3263.12 ,30124.68 ,2900.45 ,7996.08 ,26449.54 ,4420.41 ,182.18 ,181.18 ,176.36 ,137.90 ,156.33 ,1128.18 ,1294.51 
2019/4/18,4072.08 ,3250.20 ,29963.26 ,2905.03 ,7998.06 ,26559.54 ,4419.06 ,182.50 ,181.21 ,176.39 ,137.95 ,156.56 ,1120.92 ,1277.03 
2019/4/19,4120.61 ,3270.80 ,,,,,,182.36 ,181.31 ,176.46 ,137.98 ,156.55 ,1126.16 ,1289.19 
2019/4/22,4025.61 ,3215.04 ,,2907.97 ,8015.27 ,26511.05 ,,182.13 ,181.41 ,176.53 ,137.88 ,156.42 ,1129.38 ,1293.83 
2019/4/23,4019.01 ,3198.59 ,29963.24 ,2933.68 ,8120.82 ,26656.39 ,4404.86 ,182.13 ,181.36 ,176.50 ,137.86 ,156.36 ,1124.15 ,1295.49 
2019/4/24,4030.09 ,3201.61 ,29805.83 ,2927.25 ,8102.01 ,26597.05 ,4422.19 ,181.85 ,181.39 ,176.49 ,137.79 ,156.16 ,1123.54 ,1287.85 
2019/4/25,3941.82 ,3123.83 ,29549.80 ,2926.17 ,8118.68 ,26462.08 ,4286.74 ,182.02 ,181.39 ,176.47 ,137.85 ,156.27 ,1129.79 ,1281.63 
2019/4/26,3889.27 ,3086.40 ,29605.01 ,2939.88 ,8146.40 ,26543.33 ,4330.56 ,182.19 ,181.42 ,176.47 ,137.92 ,156.38 ,1134.02 ,1283.74 
2019/4/28,,,,,,,,182.24 ,181.47 ,176.51 ,137.94 ,156.42 ,,
2019/4/29,3900.33 ,3062.50 ,29892.81 ,2943.03 ,8161.85 ,26554.39 ,4309.40 ,182.17 ,181.47 ,176.52 ,137.95 ,156.38 ,1133.41 ,1303.04 
2019/4/30,3913.21 ,3078.34 ,29699.11 ,2945.83 ,8095.39 ,26592.91 ,4285.32 ,182.38 ,181.53 ,176.55 ,138.01 ,156.53 ,1134.42 ,1312.20 
2019/5/1,,,,2923.73 ,8049.64 ,26430.14 ,,,,,,,,
2019/5/2,,,29944.18 ,2917.52 ,8036.77 ,26307.79 ,4289.95 ,,,,,,,
2019/5/3,,,30081.55 ,2945.64 ,8164.00 ,26504.95 ,4338.92 ,,,,,,,
2019/5/5,,,,,,,,182.51 ,181.69 ,176.69 ,138.09 ,156.64 ,,
2019/5/6,3684.62 ,2906.46 ,29209.82 ,2932.47 ,8123.29 ,26438.48 ,4110.49 ,182.84 ,181.84 ,176.78 ,138.30 ,156.95 ,1139.05 ,1305.85 
2019/5/7,3720.67 ,2926.39 ,29363.02 ,2884.05 ,7963.76 ,25965.09 ,4135.62 ,182.76 ,181.98 ,176.87 ,138.30 ,156.94 ,1137.65 ,1324.50 
2019/5/8,3667.46 ,2893.76 ,29003.20 ,2879.42 ,7943.32 ,25967.33 ,4062.12 ,182.91 ,182.13 ,176.96 ,138.41 ,157.07 ,1143.71 ,1318.29 
2019/5/9,3599.70 ,2850.95 ,28311.07 ,2870.72 ,7910.59 ,25828.36 ,3932.08 ,183.19 ,182.30 ,177.08 ,138.52 ,157.31 ,1144.07 ,1319.94 
2019/5/10,3730.45 ,2939.21 ,28550.24 ,2881.40 ,7916.94 ,25942.37 ,4030.98 ,183.22 ,182.41 ,177.16 ,138.54 ,157.31 ,1144.51 ,1329.41 
2019/5/13,3668.73 ,2903.71 ,,2811.87 ,7647.02 ,25324.99 ,,183.50 ,182.59 ,177.29 ,138.68 ,157.58 ,1152.28 ,1313.81 
2019/5/14,3645.15 ,2883.61 ,28122.02 ,2834.41 ,7734.49 ,25532.05 ,3896.71 ,183.37 ,182.71 ,177.37 ,138.62 ,157.48 ,1166.42 ,1298.49 
2019/5/15,3727.09 ,2938.68 ,28268.71 ,2850.96 ,7822.15 ,25648.02 ,4005.75 ,183.39 ,182.80 ,177.43 ,138.67 ,157.54 ,1160.45 ,1323.26 
2019/5/16,3743.96 ,2955.71 ,28275.07 ,2876.32 ,7898.05 ,25862.68 ,3919.07 ,183.56 ,182.88 ,177.48 ,138.78 ,157.59 ,1164.83 ,1339.39 
2019/5/17,3648.76 ,2882.30 ,27946.46 ,2859.53 ,7816.28 ,25764.00 ,3782.86 ,183.44 ,182.94 ,177.53 ,138.77 ,157.58 ,1162.24 ,1363.32 
2019/5/20,3617.79 ,2870.60 ,27787.61 ,2840.23 ,7702.38 ,25679.90 ,3696.00 ,183.47 ,183.09 ,177.60 ,138.79 ,157.62 ,1153.08 ,1368.06 
2019/5/21,3666.78 ,2905.97 ,27657.24 ,2864.36 ,7785.72 ,25877.33 ,3714.06 ,183.35 ,183.12 ,177.62 ,138.77 ,157.51 ,1152.08 ,1406.38 
2019/5/22,3649.38 ,2891.70 ,27705.94 ,2856.27 ,7750.84 ,25776.61 ,3785.59 ,183.22 ,183.10 ,177.60 ,138.74 ,157.41 ,1151.08 ,1412.87 
2019/5/23,3583.96 ,2852.52 ,27267.13 ,2822.24 ,7628.28 ,25490.47 ,3636.44 ,183.39 ,183.17 ,177.62 ,138.77 ,157.50 ,1152.88 ,1405.02 
2019/5/24,3593.91 ,2852.99 ,27353.93 ,2826.06 ,7637.01 ,25585.69 ,3641.84 ,183.45 ,183.21 ,177.65 ,138.77 ,157.53 ,1159.85 ,1419.17 
2019/5/27,3637.20 ,2892.38 ,27288.09 ,,,,3656.56 ,183.14 ,183.22 ,177.66 ,138.73 ,157.33 ,1160.45 ,1415.73 
2019/5/28,3672.26 ,2909.91 ,27390.81 ,2802.39 ,7607.35 ,25347.77 ,3717.74 ,183.37 ,183.12 ,177.58 ,138.85 ,157.50 ,1159.45 ,1410.09 
2019/5/29,3663.91 ,2914.70 ,27235.71 ,2783.02 ,7547.31 ,25126.41 ,3695.02 ,183.67 ,183.22 ,177.63 ,139.00 ,157.70 ,1161.24 ,1401.76 
2019/5/30,3641.18 ,2905.81 ,27114.88 ,2788.86 ,7567.72 ,25169.88 ,3670.52 ,183.79 ,183.28 ,177.68 ,139.06 ,157.72 ,1155.86 ,1387.52 
2019/5/31,3629.79 ,2898.70 ,26901.09 ,2752.06 ,7453.15 ,24815.04 ,3668.73 ,183.77 ,183.34 ,177.72 ,139.04 ,157.74 ,1169.21 ,1367.99 
2019/6/3,3632.01 ,2890.08 ,26893.86 ,2744.45 ,7333.02 ,24819.78 ,3647.53 ,184.09 ,183.45 ,177.79 ,139.20 ,157.94 ,1182.16 ,1345.17 
2019/6/4,3598.47 ,2862.28 ,26761.52 ,2803.27 ,7527.12 ,25332.18 ,3563.42 ,184.45 ,183.48 ,177.81 ,139.28 ,158.15 ,1194.31 ,1361.46 
2019/6/5,3597.11 ,2861.42 ,26895.44 ,2826.15 ,7575.48 ,25539.57 ,3618.15 ,184.57 ,183.54 ,177.84 ,139.31 ,158.21 ,1202.08 ,1359.39 
2019/6/6,3564.68 ,2827.80 ,26965.28 ,2843.49 ,7615.55 ,25720.66 ,3583.56 ,184.67 ,183.59 ,177.88 ,139.39 ,158.27 ,1202.08 ,1359.30 
2019/6/7,,,,2873.34 ,7742.10 ,25983.94 ,,,,,,,,
2019/6/10,3610.74 ,2852.13 ,27578.64 ,2886.73 ,7823.17 ,26062.68 ,3721.40 ,184.60 ,183.69 ,177.96 ,139.40 ,158.28 ,1198.70 ,1364.39 
2019/6/11,3719.28 ,2925.72 ,27789.34 ,2885.72 ,7822.57 ,26048.51 ,3795.42 ,184.24 ,183.70 ,177.96 ,139.30 ,158.05 ,1193.52 ,1409.53 
2019/6/12,3691.10 ,2909.38 ,27308.46 ,2879.84 ,7792.72 ,26004.83 ,3686.06 ,184.27 ,183.66 ,177.93 ,139.38 ,158.08 ,1205.67 ,1387.26 
2019/6/13,3685.39 ,2910.74 ,27294.71 ,2891.64 ,7837.13 ,26106.77 ,3687.83 ,184.45 ,183.58 ,177.90 ,139.46 ,158.14 ,1208.06 ,1403.35 
2019/6/14,3654.88 ,2881.97 ,27118.35 ,2886.98 ,7796.66 ,26089.61 ,3615.75 ,184.73 ,183.46 ,177.84 ,139.46 ,158.35 ,1226.19 ,1391.81 
2019/6/17,3654.82 ,2887.62 ,27227.16 ,2889.67 ,7845.02 ,26112.53 ,3609.45 ,184.86 ,183.58 ,177.91 ,139.52 ,158.46 ,1211.65 ,1370.84 
2019/6/18,3667.62 ,2890.16 ,27498.77 ,2917.75 ,7953.88 ,26465.54 ,3649.09 ,184.81 ,183.60 ,177.95 ,139.53 ,158.47 ,1219.81 ,1382.53 
2019/6/19,3715.94 ,2917.80 ,28202.14 ,2926.46 ,7987.32 ,26504.00 ,3802.38 ,184.70 ,183.67 ,178.01 ,139.50 ,158.45 ,1212.44 ,1400.46 
2019/6/20,3828.52 ,2987.12 ,28550.43 ,2954.18 ,8051.34 ,26753.17 ,3840.26 ,184.84 ,183.72 ,178.09 ,139.54 ,158.56 ,1240.13 ,1422.71 
2019/6/21,3833.94 ,3001.98 ,28473.71 ,2950.46 ,8031.71 ,26719.13 ,3793.47 ,184.81 ,183.82 ,178.16 ,139.59 ,158.59 ,1249.50 ,1425.42 
2019/6/24,3841.27 ,3008.15 ,28513.00 ,2945.35 ,8005.70 ,26727.54 ,3784.81 ,184.68 ,183.94 ,178.27 ,139.61 ,158.58 ,1258.26 ,1428.80 
2019/6/25,3801.31 ,2982.07 ,28185.98 ,2917.38 ,7884.72 ,26548.22 ,3716.32 ,184.77 ,183.99 ,178.30 ,139.67 ,158.62 ,1282.17 ,1438.17 
2019/6/26,3794.33 ,2976.28 ,28221.98 ,2913.78 ,7909.97 ,26536.82 ,3731.29 ,184.70 ,184.09 ,178.36 ,139.69 ,158.59 ,1260.65 ,1442.79 
2019/6/27,3834.82 ,2996.79 ,28621.42 ,2924.92 ,7967.76 ,26526.58 ,3832.35 ,184.65 ,184.15 ,178.42 ,139.71 ,158.59 ,1257.47 ,1443.51 
2019/6/28,3825.59 ,2978.88 ,28542.62 ,2941.76 ,8006.24 ,26599.96 ,3824.67 ,184.84 ,184.19 ,178.45 ,139.79 ,158.70 ,1262.45 ,1465.44 
2019/7/1,3935.81 ,3044.90 ,,2964.33 ,8091.16 ,26717.43 ,,184.91 ,184.34 ,178.56 ,139.85 ,158.80 ,1230.57 ,1496.61 
2019/7/2,3937.17 ,3043.94 ,28875.56 ,2973.01 ,8109.09 ,26786.68 ,3966.67 ,185.51 ,184.41 ,178.61 ,140.03 ,159.21 ,1243.32 ,1495.96 
2019/7/3,3893.53 ,3015.26 ,28855.14 ,2995.82 ,8170.23 ,26966.00 ,3891.66 ,185.71 ,184.51 ,178.70 ,140.15 ,159.38 ,1279.38 ,1492.35 
2019/7/4,3873.10 ,3005.25 ,28795.77 ,,,,3863.72 ,185.82 ,184.59 ,178.77 ,140.19 ,159.39 ,1265.63 ,1481.19 
2019/7/5,3893.20 ,3011.06 ,28774.83 ,2990.41 ,8161.79 ,26922.12 ,3834.65 ,185.71 ,184.63 ,178.79 ,140.19 ,159.36 ,1267.03 ,1455.09 
2019/7/8,3802.79 ,2933.36 ,28331.69 ,2975.95 ,8098.38 ,26806.14 ,3734.36 ,185.63 ,184.66 ,178.84 ,140.21 ,159.31 ,1260.45 ,1469.12 
2019/7/9,3793.13 ,2928.23 ,28116.28 ,2979.63 ,8141.73 ,26783.49 ,3693.79 ,185.68 ,184.65 ,178.85 ,140.24 ,159.34 ,1248.90 ,1486.25 
2019/7/10,3786.74 ,2915.30 ,28204.69 ,2993.07 ,8202.53 ,26860.20 ,3738.50 ,185.66 ,184.62 ,178.86 ,140.28 ,159.31 ,1247.90 ,1476.62 
2019/7/11,3785.22 ,2917.76 ,28431.80 ,2999.91 ,8196.04 ,27088.08 ,3734.47 ,185.76 ,184.64 ,178.88 ,140.30 ,159.38 ,1271.01 ,1473.30 
2019/7/12,3808.73 ,2930.55 ,28471.62 ,3013.77 ,8244.14 ,27332.03 ,3722.88 ,185.88 ,184.66 ,178.90 ,140.38 ,159.46 ,1261.65 ,1471.58 
2019/7/15,3824.19 ,2942.19 ,28554.88 ,3014.30 ,8258.19 ,27359.16 ,3773.61 ,185.75 ,184.74 ,178.97 ,140.39 ,159.44 ,1266.03 ,1498.61 
2019/7/16,3806.84 ,2937.62 ,28619.62 ,3004.04 ,8222.80 ,27335.63 ,3781.81 ,185.73 ,184.75 ,178.98 ,140.43 ,159.44 ,1266.03 ,1507.01 
2019/7/17,3804.64 ,2931.69 ,28593.17 ,2984.42 ,8185.21 ,27219.85 ,3777.03 ,185.69 ,184.74 ,178.98 ,140.42 ,159.42 ,1258.26 ,1511.56 
2019/7/18,3768.40 ,2901.18 ,28461.66 ,2995.11 ,8207.24 ,27222.97 ,3732.20 ,185.81 ,184.76 ,178.99 ,140.47 ,159.50 ,1271.41 ,1491.81 
2019/7/19,3807.96 ,2924.20 ,28765.40 ,2976.61 ,8146.49 ,27154.20 ,3793.49 ,185.74 ,184.79 ,179.00 ,140.51 ,159.49 ,1288.15 ,1508.79 
2019/7/22,3781.68 ,2886.97 ,28371.26 ,2985.03 ,8204.14 ,27171.90 ,3758.62 ,185.93 ,184.88 ,179.08 ,140.57 ,159.62 ,1277.59 ,1478.61 
2019/7/23,3789.91 ,2899.94 ,28466.48 ,3005.47 ,8251.40 ,27349.19 ,3825.32 ,186.01 ,184.92 ,179.12 ,140.62 ,159.68 ,1269.82 ,1477.15 
2019/7/24,3819.83 ,2923.28 ,28524.04 ,3019.56 ,8321.50 ,27269.97 ,3877.03 ,185.85 ,184.97 ,179.17 ,140.65 ,159.64 ,1273.60 ,1458.93 
2019/7/25,3851.07 ,2937.36 ,28594.30 ,3003.67 ,8238.54 ,27140.98 ,3934.76 ,185.94 ,184.99 ,179.18 ,140.65 ,159.68 ,1276.19 ,1473.07 
2019/7/26,3858.57 ,2944.54 ,28397.74 ,3025.86 ,8330.21 ,27192.45 ,3885.61 ,185.93 ,185.03 ,179.22 ,140.68 ,159.67 ,1271.41 ,1485.94 
2019/7/29,3854.27 ,2941.01 ,28106.41 ,3020.97 ,8293.33 ,27221.35 ,3875.28 ,185.83 ,185.10 ,179.28 ,140.72 ,159.66 ,1273.40 ,1470.19 
2019/7/30,3870.32 ,2952.34 ,28146.50 ,3013.18 ,8273.61 ,27198.02 ,3879.37 ,185.88 ,185.09 ,179.31 ,140.70 ,159.67 ,1278.38 ,1477.91 
2019/7/31,3835.36 ,2932.51 ,27777.75 ,2980.38 ,8175.42 ,26864.27 ,3842.92 ,186.11 ,185.13 ,179.35 ,140.74 ,159.83 ,1283.96 ,1474.93 
2019/8/1,3803.47 ,2908.77 ,27565.70 ,2953.56 ,8111.12 ,26583.42 ,3827.56 ,186.20 ,185.18 ,179.38 ,140.74 ,159.90 ,1283.96 ,1457.42 
2019/8/2,3747.44 ,2867.84 ,26918.58 ,2932.05 ,8004.07 ,26485.01 ,3644.03 ,186.75 ,185.27 ,179.47 ,140.88 ,160.28 ,1291.93 ,1435.86 
2019/8/5,3675.69 ,2821.50 ,26151.32 ,2844.74 ,7726.04 ,25717.74 ,3534.81 ,187.24 ,185.44 ,179.59 ,141.01 ,160.61 ,1330.78 ,1397.28 
2019/8/6,3636.33 ,2777.56 ,25976.24 ,2881.77 ,7833.27 ,26029.52 ,3505.88 ,187.17 ,185.53 ,179.66 ,141.08 ,160.57 ,1336.95 ,1385.77 
2019/8/7,3621.43 ,2768.68 ,25997.03 ,2883.98 ,7862.83 ,26007.07 ,3515.76 ,187.34 ,185.61 ,179.72 ,141.14 ,160.69 ,1361.86 ,1371.04 
